"CustomerId","CardNo","IsCreditCard","Balance"
15581811,306154,0,69841.475
15622527,886319,1,1
15753362,953314,1,31
15666652,186675,1,17
15789714,146362,1,51502.47
15789714,633837,0,51510.47
15771543,395560,1,134263.07
15748327,532841,0,118265.7
15754649,258697,1,2
15754649,152736,0,16
15810460,688769,0,0
15810460,723778,0,32
15771742,402628,1,115454.19
15642160,253956,1,29
15642160,415869,0,20
15798439,485305,1,16
15798439,945944,0,14
15605293,105000,1,32
15605293,624471,0,27
15692631,327604,0,115579
15665376,143760,1,166535.63
15772412,722925,1,67712.06
15772412,670397,0,67685.06
15654577,103661,1,46450.665
15654577,734447,0,46438.665
15585427,567984,0,102107.67
15584536,156311,1,97058.6
15585853,200605,1,13
15645271,442065,0,108537.07
15579387,817486,0,79076.85
15623107,577123,1,37149.435
15623107,408807,0,37158.435
15754072,116923,1,12
15666163,686812,1,100451.1
15765192,201059,0,42012.44
15765192,774588,0,42013.44
15804822,559951,1,28
15612893,203337,1,19
15593636,244689,1,40155.905
15593636,216686,0,40177.905
15693326,889659,0,62735.57
15693326,108391,0,62749.57
15809901,601369,1,8
15759751,945596,1,34
15759751,496532,0,24
15605425,260706,1,63796.22
15605425,835816,0,63775.22
15801934,760332,1,25
15801934,444556,0,23
15592000,567909,1,41418.09
15592000,349795,0,41424.09
15618695,907768,0,54065.55
15618695,311259,0,54081.55
15637110,461825,1,34
15727408,837970,1,30861.305
15727408,148034,0,30859.305
15716328,325581,0,12
15716328,285436,0,30
15669060,364024,1,19
15669060,890903,0,7
15675854,484874,0,159329.07
15621116,321629,1,138695.24
15781495,939591,1,63205.285
15781495,631687,0,63186.285
15740470,490042,1,80358.225
15740470,565243,0,80352.225
15714391,408026,1,91813.42
15714391,439467,0,91802.42
15730137,696276,0,88427.81
15596455,473707,0,14
15596455,557706,0,33
15717290,987913,0,56441.595
15717290,950076,0,56465.595
15616555,924472,1,60880.68
15659820,583003,1,12
15659820,239842,0,26
15696301,504653,1,50740.85
15696301,529207,0,50731.85
15771087,589708,1,88115.13
15808831,737472,1,10
15808831,104944,0,34
15812241,803843,1,63600.57
15812241,791594,0,63631.57
15680370,247633,0,19
15680370,275229,0,20
15780561,606009,0,83465.79
15800784,168984,1,49166.09
15800784,626708,0,49169.09
15715796,252498,1,17
15605375,317695,1,86936.8
15621520,548456,1,69872.64
15621520,492838,0,69886.64
15665460,694508,1,20
15801152,667365,1,71458.49
15801152,451712,0,71471.49
15756425,619112,0,146303.31
15674328,776856,1,23682.225
15674328,403045,0,23696.225
15742404,480525,1,30
15757140,915911,0,58141.08
15570051,231667,0,89945.205
15570051,795587,0,89954.205
15669175,596358,0,107667.97
15790324,805003,1,83850.78
15790324,292068,0,83863.78
15691119,424311,0,68293.995
15691119,309222,0,68291.995
15743478,604117,1,52116.33
15707007,697209,1,5
15707007,580170,0,25
15572547,653971,1,104933.38
15567063,324518,0,53246.47
15567063,329507,0,53239.47
15689633,372067,1,112809.92
15720637,102790,1,60265.17
15720637,954583,0,60267.17
15616859,863261,1,113671.49
15766166,361585,1,145099.72
15617655,629872,1,17
15617655,180549,0,12
15623450,577953,1,67930.445
15623450,212164,0,67951.445
15796612,201317,1,112211.25
15795963,264082,0,64954.595
15795963,492866,0,64980.595
15781598,228164,0,149078.92
15691871,925727,1,153303.39
15740345,773791,1,20762.665
15740345,371491,0,20759.665
15662626,145041,0,13
15596575,536697,1,56612.755
15596575,127799,0,56617.755
15657321,268263,1,56598.105
15657321,848329,0,56596.105
15575955,525018,1,29
15575955,423896,0,23
15743893,779483,1,164963.56
15697270,481111,1,76691.55
15697270,888716,0,76689.55
15644356,266548,1,67028.005
15644356,921728,0,67048.005
15677586,718825,1,125461.04
15571261,969575,1,126085.43
15698758,145331,1,16
15787014,611616,1,45190.545
15787014,237968,0,45217.545
15739857,192040,1,5
15739857,319979,0,27
15774630,632385,1,142817.02
15805523,454260,0,45298.58
15805523,306831,0,45274.58
15749557,638143,1,19
15681180,539268,1,78084.865
15681180,178287,0,78095.865
15742028,569755,1,1
15742028,816580,0,0
15686463,648039,1,141087.59
15654379,117634,1,11
15654379,357680,0,25
15783629,694248,0,117903.95
15751193,610981,1,9
15724099,532855,1,166268.96
15568429,552453,1,25
15648967,125092,1,84687.215
15648967,371547,0,84686.215
15664498,174788,1,205968
15779522,735736,1,5
15583850,125321,1,126066.51
15696539,280126,1,105637.95
15760121,172181,1,50322.01
15760121,410303,0,50330.01
15628279,717916,1,7
15766163,384818,0,28
15766163,763281,0,28
15566467,777528,1,69104.55
15566467,534531,0,69089.55
15639049,774832,0,69727.54
15639049,583952,0,69730.54
15736413,692677,1,0
15634815,634016,1,6
15634815,451929,0,24
15716381,103068,1,109063.28
15708162,878694,0,45004.355
15708162,796547,0,45014.355
15569364,323341,1,21
15569364,710361,0,19
15791191,117563,1,104018.74
15621205,277857,1,175112.11
15704788,169374,0,33060.725
15704788,978373,0,33041.725
15775756,191148,0,148071.74
15641312,465629,1,29
15782531,158241,1,3
15782531,332370,0,31
15724428,999935,1,5
15724428,525078,0,31
15743617,346312,1,48014.49
15743617,153972,0,48014.49
15585839,725797,1,28
15585839,101532,0,24
15658158,989778,1,55401.78
15658158,428945,0,55398.78
15637678,105786,1,9
15701809,655467,1,30
15701809,399636,0,31
15676937,630189,1,19
15676937,885043,0,5
15778975,134609,1,48482.79
15778975,909725,0,48474.79
15710375,955051,1,11
15710375,756452,0,29
15579914,119481,1,109815.82
15595160,562685,1,4
15595160,190729,0,22
15595391,158489,1,23
15630363,883835,0,102742.49
15692443,288388,1,69481.57
15593795,336116,1,156675.2
15642824,812333,0,87273.05
15642824,875550,0,87263.05
15683524,779586,0,166095.48
15713532,569301,1,52981.72
15713532,949819,0,53005.72
15719827,609316,0,24
15719827,348458,0,7
15578435,310116,1,110364.68
15723028,202978,1,25
15723028,403509,0,22
15595609,574033,0,67965.005
15595609,223868,0,67969.005
15622443,613498,0,27
15579112,502026,1,22
15648479,587053,1,9
15659234,556979,0,42885.475
15659234,354996,0,42879.475
15811970,280947,1,28
15811970,342480,0,5
15774192,902104,0,52717.87
15774192,109957,0,52723.87
15595136,214232,1,3
15630580,173633,1,108538.25
15660646,236707,1,78358.55
15660646,856210,0,78353.55
15614365,787779,0,150620.52
15776128,864102,0,77572.45
15776128,838748,0,77558.45
15787035,122524,1,23
15787035,953119,0,33
15792646,138120,1,45635
15792646,639217,0,45608
15726832,143121,1,70918.01
15726832,241403,0,70895.01
15773260,228613,1,63909.62
15773260,174711,0,63908.62
15624437,898765,1,25
15624437,530894,0,12
15717138,793925,1,41333.78
15717138,279132,0,41315.78
15657317,871683,1,69452.52
15626948,315912,1,86193.82
15758901,165840,1,4
15758901,209697,0,2
15777759,146752,1,131439.56
15773322,115227,0,121923.82
15697318,150637,0,38762.6
15697318,555534,0,38769.6
15678916,728181,1,20
15632118,759795,1,164476.94
15788118,184449,1,138710.02
15788930,343868,1,66398.085
15788930,215958,0,66375.085
15628583,578731,0,27
15628583,602632,0,13
15635177,940751,1,33
15635177,932431,0,0
15587690,554548,1,58269.11
15587690,750078,0,58274.11
15627630,377796,1,0
15610930,795178,1,139992.07
15657747,779357,0,63614.155
15657747,886825,0,63640.155
15568006,885679,1,34
15751748,521195,0,148228.65
15722212,214452,0,25
15658670,325168,1,2
15658670,508090,0,7
15761654,941761,1,67088.145
15761654,631025,0,67080.145
15812210,700156,1,55790.615
15812210,651351,0,55774.615
15787051,985027,1,119577.92
15642991,856048,1,23
15713769,945681,1,4
15605826,814444,1,60565.9
15605826,869002,0,60562.9
15648898,549171,1,125022.98
15705309,346088,0,27
15705309,865701,0,7
15734202,362476,1,43473.92
15734202,584747,0,43466.92
15658852,578522,1,17
15658852,592976,0,23
15612633,459425,0,78041.61
15604818,513169,1,77252.895
15604818,543056,0,77280.895
15593900,961808,0,94727.86
15593900,117230,0,94739.86
15624995,824519,1,76489.3
15624995,514821,0,76491.3
15570087,230532,1,71501.845
15570087,351328,0,71508.845
15802617,504175,1,57719.97
15802617,759847,0,57692.97
15656029,719563,0,0
15739194,654173,1,89039.27
15739194,220813,0,89061.27
15607275,396941,0,103010.47
15607275,688023,0,103008.47
15629475,837921,1,0
15635034,905310,1,50625.915
15635034,791258,0,50602.915
15756333,765974,1,24
15777436,942904,1,7
15676835,754707,1,21
15574206,836109,1,5
15613017,201937,1,74941.27
15613017,946368,0,74935.27
15815131,335601,1,57811.62
15815131,782738,0,57811.62
15585455,350004,0,10
15585455,223210,0,16
15692929,636420,0,56855.705
15692929,106014,0,56855.705
15758081,431956,1,138179
15667476,700905,0,58881.43
15667476,302801,0,58863.43
15738248,313835,1,30
15738248,720068,0,13
15672152,787950,0,61282.19
15672152,547251,0,61259.19
15673372,606218,1,10
15587611,277518,0,34
15803415,254443,1,83256.585
15803415,563725,0,83273.585
15715673,907351,1,44885.525
15715673,638800,0,44891.525
15655648,245323,1,27
15655648,889545,0,6
15763613,614448,1,28
15660385,466122,1,17
15733261,831618,1,8
15796231,449997,1,98903.39
15624866,888517,0,84390.87
15624866,738473,0,84374.87
15623730,897662,0,0
15623730,281113,0,24
15668248,572476,0,66621.585
15668248,648219,0,66611.585
15694518,573340,1,32
15694518,128199,0,18
15638028,613035,0,63631.625
15638028,715877,0,63627.625
15795895,769561,1,58960.425
15795895,313987,0,58951.425
15694376,917226,0,153470.26
15669204,550909,1,93921.3
15773779,391182,1,38329.895
15773779,583645,0,38306.895
15580682,130284,1,39970.68
15580682,937695,0,39991.68
15768530,837247,1,17
15672875,103417,1,40178.91
15617082,209740,1,57631.79
15617082,464314,0,57599.79
15760514,284578,1,58327.145
15760514,276033,0,58336.145
15761775,531183,1,90173.92
15761775,890015,0,90168.92
15799964,488329,1,69970.405
15799964,732316,0,69947.405
15693906,610041,1,34547.82
15739514,269762,1,24
15756926,274582,0,96485.25
15770984,701496,0,65193.175
15770984,812765,0,65173.175
15703979,470867,1,119702.81
15801821,208583,0,19
15711028,901009,1,12
15711028,726437,0,26
15791842,232173,1,35596.62
15791842,503367,0,35600.62
15746127,375890,1,4
15746127,201839,0,10
15663625,764010,0,29
15604891,727135,1,22
15589666,297969,1,136447.41
15627881,563976,1,15
15664895,110570,1,5
15664895,241171,0,19
15676094,304399,1,12
15761720,124779,1,153239.88
15611961,113300,1,5
15611961,999305,0,26
15680167,145737,1,47545.4
15762543,905998,1,2
15762543,946885,0,3
15658475,950969,1,71462.245
15658475,441259,0,71451.245
15779743,109145,1,26
15661532,105112,0,80312.055
15661532,925228,0,80309.055
15782360,460250,1,65988.755
15782360,268451,0,66000.755
15767908,986961,0,63849.4
15767908,249618,0,63869.4
15677105,337188,1,105231.58
15641474,500301,1,69944.77
15641474,148928,0,69934.77
15624451,141268,1,30
15577985,588840,1,112356.45
15571666,186514,0,134514.27
15783691,536627,1,60094.79
15783691,816739,0,60116.79
15671172,733699,0,106023.2
15731760,897102,0,12
15585599,778367,0,16
15784958,897844,1,33
15784958,633516,0,16
15734524,782125,1,17
15614103,581882,0,59928.845
15614103,699720,0,59949.845
15794895,943569,0,23
15772381,290639,1,92223.21
15710553,361799,0,142083.41
15649292,462340,0,29631.08
15792565,698592,1,27
15792565,932070,0,13
15718245,265124,1,26
15703117,947348,0,3
15758136,874333,0,70922.885
15758136,399057,0,70927.885
15799932,516136,1,1
15799932,918643,0,21
15633516,258663,0,16
15622532,134145,0,63301.56
15622532,183214,0,63324.56
15798960,419837,0,54217.675
15798960,820881,0,54197.675
15698664,735933,0,57837.79
15698664,269350,0,57821.79
15703614,140158,1,132901.23
15699195,644140,1,55506.705
15699195,177015,0,55478.705
15710543,434860,1,130684.2
15695499,347573,0,51939.735
15695499,309197,0,51937.735
15622321,523198,1,30
15715744,917608,0,32
15788151,362662,1,132218.73
15687153,898534,1,98655.55
15684958,947322,1,63225.04
15684958,650636,0,63237.04
15706116,647846,1,77094.755
15706116,519121,0,77094.755
15740557,611456,1,31
15740557,212945,0,3
15707291,135659,1,64631
15707291,338572,0,64630
15583353,171837,1,12
15761024,532777,1,167735.51
15630709,123037,0,28065.15
15630709,320827,0,28065.15
15639590,275554,1,141592.08
15659399,381463,1,139709.07
15567078,139638,1,33133.98
15567078,728589,0,33126.98
15696373,605609,0,3
15786617,987000,1,133665.24
15657449,591960,1,136217.78
15672594,811117,0,131794.08
15714240,632292,0,19
15714240,540853,0,7
15782144,735574,1,19
15782144,744172,0,17
15665008,350197,1,21362.435
15665008,144243,0,21388.435
15581733,999676,1,14
15581733,764011,0,27
15751392,947922,1,20
15785815,475425,1,71341.77
15785815,681748,0,71340.77
15664214,697150,1,70612.325
15664214,907944,0,70632.325
15579996,943231,0,131415.21
15675252,434676,1,46319.48
15675252,629388,0,46339.48
15579617,553255,0,17
15579617,142732,0,17
15593976,428971,0,51053.34
15593976,547573,0,51053.34
15716041,900769,0,23
15716041,396440,0,10
15654489,376741,1,134887.53
15736302,665363,1,0
15736302,169968,0,25
15805909,461613,0,159918.38
15572762,595093,1,51168.395
15572762,953882,0,51152.395
15724632,958584,0,19
15724632,193636,0,20
15670416,285198,0,6
15670416,639210,0,20
15749528,491558,0,23
15578783,653831,1,77021.97
15580719,199960,1,30
15580719,574696,0,32
15656293,655867,1,25
15656293,292060,0,30
15691875,631875,1,57249.91
15691875,822630,0,57247.91
15596870,833436,1,72409.47
15596870,360637,0,72412.47
15780770,801160,1,72553.295
15780770,429125,0,72560.295
15751491,427505,1,58618.15
15751491,264085,0,58634.15
15706200,800532,1,69018.2
15706200,440129,0,69018.2
15808674,684285,1,128384.59
15641411,633349,1,56311.155
15641411,213563,0,56313.155
15764661,933619,1,7
15689492,629784,0,88505.23
15689492,113918,0,88494.23
15602405,579041,1,49616.77
15602405,304909,0,49591.77
15610271,863003,1,51633.135
15610271,230804,0,51608.135
15791780,282370,0,104505.12
15589147,446805,1,62988.685
15589147,320003,0,62988.685
15756975,938906,1,28
15729582,972623,0,40359.72
15729582,949115,0,40356.72
15742971,534156,1,80943.905
15742971,453967,0,80968.905
15568046,752864,1,54804.18
15568046,124973,0,54784.18
15694890,836663,1,124280.26
15736963,856023,1,34
15736963,876636,0,5
15646490,780671,0,190593.23
15607314,222659,1,143932.96
15576745,456367,0,48277.08
15576745,657581,0,48305.08
15669606,398389,1,32
15669606,913559,0,13
15737832,342032,0,139826.56
15681990,206484,1,55909.57
15681990,877494,0,55904.57
15758050,736221,1,22
15787848,923504,0,113695.18
15713594,883545,1,147258.86
15588186,249032,1,53518.515
15588186,614852,0,53520.515
15786739,914855,1,125550.55
15699467,983932,0,15
15680706,924755,1,131856.8
15645717,670906,1,22
15748597,316351,0,99536.7
15773709,919031,0,17
15629787,117531,0,53679.86
15629787,256719,0,53683.86
15661007,722022,0,36418.71
15661007,242922,0,36399.71
15686812,545739,0,18
15686812,231170,0,24
15754113,167244,1,20
15754113,712494,0,26
15749489,384828,0,57883.8
15749489,666493,0,57889.8
15574352,811600,1,161272.53
15701281,285551,1,11
15701281,964192,0,27
15811985,489092,0,29
15811985,457389,0,29
15713505,601150,0,31
15685653,276036,1,81160.505
15685653,884326,0,81131.505
15758831,957010,0,37470.165
15758831,556228,0,37467.165
15618774,824140,1,2
15618774,799426,0,21
15764448,156705,1,144050.6
15611024,443421,0,46794.1
15611024,516336,0,46764.1
15738220,738191,1,16
15738220,772738,0,31
15805764,674467,0,8
15805764,448874,0,24
15580487,654183,0,53477.46
15580487,989198,0,53495.46
15675787,583289,1,56498.285
15675787,358361,0,56490.285
15583580,519136,1,61528
15583580,981614,0,61532
15780654,988579,0,100509.92
15695034,856852,1,61691.075
15695034,847255,0,61691.075
15805671,265087,0,23
15805671,451918,0,11
15790658,478517,1,34364.84
15790658,877058,0,34347.84
15578648,950466,1,59550.18
15734987,634919,1,140281.36
15721740,308879,1,44184.325
15721740,634124,0,44166.325
15641822,462114,0,28
15641822,349545,0,4
15765650,817614,0,57357.79
15765650,858072,0,57331.79
15788556,741528,1,148314.94
15576550,175705,1,12
15576550,360971,0,31
15622230,801356,0,29
15622230,452754,0,20
15653937,848959,1,123920.67
15743538,577862,1,12
15743538,123402,0,24
15591740,121011,1,20
15591740,907427,0,31
15650086,796468,1,165900
15718773,902106,1,31
15718773,651707,0,13
15615140,373030,1,55618.485
15615140,782211,0,55594.485
15644361,481358,0,103565.24
15774536,626237,0,4
15774536,723602,0,26
15618661,408132,1,51925.485
15618661,397083,0,51913.485
15605020,265496,1,82961.795
15605020,977898,0,82970.795
15762134,433210,1,59592.05
15762134,341942,0,59600.05
15685279,994974,1,122963.31
15582849,649192,1,13
15582849,607195,0,4
15655410,520219,1,66721.33
15655410,632421,0,66723.33
15649129,312043,1,4
15649129,157623,0,33
15702380,626003,0,8
15702380,550170,0,24
15759067,136025,1,158444.95
15683027,949249,1,61036.325
15683027,688585,0,61045.325
15597487,701690,1,13
15763256,468450,1,128752.65
15620111,139781,1,133456.52
15623053,923053,1,61601.505
15623053,215579,0,61620.505
15595592,360735,1,33
15740072,735816,1,120351.88
15778005,313855,1,65088.99
15778005,556336,0,65093.99
15583278,960540,1,46377.48
15583278,372200,0,46361.48
15601263,419357,1,26
15709222,165384,0,27
15709222,991551,0,7
15713949,649258,1,38490.105
15713949,301832,0,38487.105
15717706,391762,1,106065.92
15756071,392259,1,103158.26
15696564,229516,1,145980.79
15657637,116662,1,0
15755863,465266,0,4
15719858,696914,1,34
15688876,944581,1,33
15698528,215130,1,26
15698528,689329,0,7
15770345,138800,0,139212.06
15761506,843786,1,9
15761506,829859,0,8
15716619,695195,1,74990.89
15788367,207232,1,61691.45
15709451,803474,1,60983.375
15709451,497606,0,60980.375
15640421,839945,1,30
15640421,466305,0,16
15580068,122089,1,1
15677123,817119,1,15
15619801,593292,0,80138.83
15582246,493435,0,7
15711843,327735,0,73956.41
15711843,623123,0,73943.41
15680046,339713,1,31
15804131,403294,0,32735.58
15804131,382944,0,32707.58
15722611,320092,1,114239.18
15729224,334159,1,8
15811588,652906,1,93806.09
15811588,705846,0,93813.09
15702138,182041,0,156860.34
15749799,843364,1,5
15749799,859734,0,9
15752885,750561,1,78783.45
15752885,700746,0,78769.45
15674932,538345,1,10
15674932,675793,0,9
15743828,529620,1,24
15642022,584834,0,15
15642022,390772,0,21
15746461,560333,1,9
15746461,666597,0,24
15809991,750011,1,65157.11
15809991,997922,0,65138.11
15787322,203682,1,25
15575498,491087,1,149401.66
15691387,733008,1,32
15765457,618489,1,50422.97
15765457,282774,0,50442.97
15666173,448324,1,96424.98
15627377,549858,1,27
15656683,776189,0,6
15679810,145600,1,12
15679810,386394,0,12
15606310,582240,0,149115.08
15756871,990231,1,15
15610002,259538,1,34
15567802,169582,1,8
15745452,248285,1,90232.11
15617252,437964,1,43679.85
15617252,496382,0,43687.85
15753248,981852,0,33
15610755,924571,1,137817.75
15662238,217528,1,105563
15799186,407275,0,19
15799186,600008,0,3
15686941,664172,1,24
15601172,351069,1,45569.875
15601172,436809,0,45578.875
15723858,952853,0,10
15615896,927693,1,17
15615896,394347,0,22
15737647,712143,1,135137.56
15582841,584707,0,16
15760090,431716,1,11
15588587,799482,1,86859.95
15683157,766903,0,50251.285
15683157,772580,0,50237.285
15694209,535889,1,21
15655875,268492,1,24
15655875,621577,0,12
15805704,847124,0,3
15805704,801937,0,8
15744789,112872,1,57264.295
15744789,566546,0,57277.295
15799357,579571,0,68207.23
15799357,830805,0,68186.23
15726153,103105,1,106274.67
15713346,396305,1,146132.75
15665053,232165,0,55659.265
15665053,180218,0,55672.265
15592379,957912,1,121062.63
15692599,648725,1,128303.56
15620758,456103,1,34
15637428,414897,1,20
15808389,266831,1,23
15808389,360808,0,11
15807003,898882,1,95892.825
15807003,313581,0,95895.825
15702912,354985,1,17
15590623,736472,1,42572.895
15590623,396256,0,42582.895
15728078,595905,0,126407.18
15708256,622586,1,1
15708256,205966,0,26
15582335,803351,0,129893.37
15649150,292144,1,63830.22
15649150,831082,0,63826.22
15691647,689344,1,15
15691647,477711,0,10
15668270,242041,1,62816.085
15668270,349529,0,62808.085
15624820,939812,0,50911.21
15736254,999145,1,45980.805
15736254,669674,0,45997.805
15720814,525844,0,42152.22
15720814,395066,0,42136.22
15642997,299765,1,73594.795
15642997,529683,0,73592.795
15693200,281335,1,15
15693200,185760,0,3
15624596,417734,0,104853.45
15807167,450886,0,146793.72
15660301,819349,1,74375.96
15660301,441945,0,74386.96
15593094,821180,1,14
15618239,353205,1,15
15574137,268537,1,22
15614740,503833,1,67605.905
15614740,968855,0,67624.905
15574071,305423,0,93316.97
15671148,851643,0,48186.5
15671148,433185,0,48189.5
15721921,729558,1,82691.1
15721921,740256,0,82691.1
15717995,826690,0,1
15717995,737116,0,13
15632050,558288,1,99800.2
15647111,365112,1,57222.12
15647111,233636,0,57240.12
15759991,172191,1,141577.55
15790204,731178,1,6
15790204,363268,0,16
15686780,791350,0,133700.65
15640491,115223,1,73778.85
15640491,930985,0,73762.85
15783225,609821,1,15
15783225,434027,0,28
15734438,718197,1,22
15688760,647245,1,47516.285
15688760,783542,0,47527.285
15768124,814235,1,5
15661330,872018,1,13
15781272,873836,1,149716.61
15573888,312350,0,107966.38
15575858,702595,1,5
15645937,353906,1,17
15645937,461125,0,28
15702337,656292,1,23
15764537,145666,1,22
15764537,410893,0,18
15619616,141803,0,51009.625
15619616,881535,0,51012.625
15585133,674640,0,9
15573971,840659,0,3
15573971,282875,0,30
15579433,461555,0,48356.275
15579433,365957,0,48367.275
15777045,171520,1,81812.71
15611580,903097,1,39651.805
15611580,587641,0,39669.805
15614778,834564,1,1
15771750,414887,1,61177.195
15771750,416723,0,61187.195
15593280,195114,1,140736.74
15569274,588161,1,116934.11
15654408,806457,1,82732.52
15654408,304962,0,82725.52
15657468,817234,1,61932.515
15657468,455868,0,61915.515
15614213,182146,1,53796.47
15614213,713414,0,53775.47
15589869,407957,0,111661.29
15693205,752318,1,54603.98
15693205,279027,0,54593.98
15797113,119089,1,16
15676958,773056,1,43049.585
15676958,570650,0,43028.585
15739592,345657,0,98439.23
15656263,994982,1,21
15656263,577830,0,5
15636872,239692,0,144710.87
15589435,223457,1,5
15589435,405569,0,6
15640464,518038,1,45835.455
15640464,211103,0,45806.455
15723851,575384,1,2
15723851,463444,0,31
15722122,419534,0,28
15696852,389557,1,192134.84
15634936,534870,1,89971
15634936,162074,0,89963
15575935,934562,0,178078.06
15634491,907369,1,176181.56
15628530,682898,0,156871.2
15678720,366464,1,12
15627999,112978,1,9
15627999,866398,0,17
15571244,973160,0,0
15739931,500696,1,80813.445
15739931,974083,0,80796.445
15806256,608760,1,109380.29
15787258,289249,1,26
15706463,404180,1,14
15691004,577800,1,2
15792228,552482,1,76173.85
15792228,576251,0,76177.85
15733447,238984,1,124687.54
15679062,210462,1,91538.04
15594409,351397,1,12
15613816,935483,0,31053.14
15613816,956222,0,31044.14
15681991,386282,1,53943.86
15681991,420987,0,53951.86
15796074,479823,1,99472.76
15625941,398162,1,64040.505
15625941,362171,0,64024.505
15615016,143720,1,26
15615016,614912,0,31
15748414,373210,1,114641.63
15751203,840908,1,56754.47
15662658,626034,0,45177.56
15662658,613449,0,45204.56
15574868,870155,0,115726.24
15790282,410746,1,57164.795
15790282,260575,0,57187.795
15762927,698865,1,50401.32
15762927,200031,0,50381.32
15803456,332738,0,34
15803456,880090,0,14
15771857,511248,1,89046.9
15700601,968895,1,78848.53
15569670,569656,1,56206.48
15569670,788173,0,56200.48
15772341,333595,1,122031.15
15661548,460350,0,78924.56
15661548,631438,0,78921.56
15787597,957282,1,108397.75
15806913,665567,1,47781.56
15806913,259270,0,47771.56
15804862,268410,0,63599.34
15804862,422009,0,63590.34
15792986,408796,1,66910.89
15792986,993140,0,66935.89
15625632,402009,0,60577.235
15625632,422780,0,60577.235
15727703,668314,0,126991.75
15606273,700995,0,72136.865
15606273,355951,0,72122.865
15799652,441175,0,76316.1
15799652,643979,0,76295.1
15715047,360843,1,172487.15
15784687,416731,0,126494.42
15615322,519214,1,97503.87
15722072,109299,0,69028.835
15722072,911961,0,69029.835
15646784,358429,1,82011.525
15646784,470134,0,82019.525
15644692,101822,1,3
15670354,691670,1,12
15670354,365158,0,27
15716357,458415,1,61273.055
15716357,203296,0,61261.055
15786717,960446,0,8
15771383,120645,1,53683.44
15649793,332894,0,27
15649793,577007,0,17
15731543,692011,1,109351.65
15684516,146455,0,121155.05
15677249,996340,1,101074.63
15581525,548476,1,83528.66
15628420,590979,0,80478.24
15600478,925822,1,12
15594502,695873,1,54557.705
15594502,958211,0,54572.705
15784361,309176,1,140379.6
15767626,449363,1,19
15632521,103490,1,130171.82
15665088,638846,0,10
15652084,462737,1,54782.145
15652084,613254,0,54796.145
15574761,787102,1,16786.975
15574761,887916,0,16790.975
15729515,593426,1,148822.17
15682070,493265,1,14
15743817,656318,1,87088.375
15743817,314003,0,87068.375
15572158,109065,0,10
15584477,257941,1,106431.03
15614893,884213,1,17
15665963,786860,1,128398.29
15612524,110057,1,127875.52
15596962,798031,1,137310.19
15744942,205173,0,155852.22
15573278,425903,1,19
15717056,136461,1,72185.93
15717056,713290,0,72206.93
15795881,621843,1,106370.29
15758939,220854,0,127819.88
15792250,570943,1,61409.98
15792250,140836,0,61412.98
15740406,624430,1,113543.84
15768137,809305,0,136119.69
15569120,118823,1,10
15723721,584129,1,70466.405
15723721,936702,0,70488.405
15777122,471266,1,30
15777122,749932,0,33
15742681,952945,1,121376.39
15582090,744205,1,16
15711254,126621,1,0
15775067,605036,0,46806.34
15775067,980777,0,46817.34
15602851,185164,1,12
15602851,761628,0,18
15802857,986211,0,115436.6
15701175,331989,1,45422.845
15701175,246027,0,45421.845
15783019,842312,1,61840.66
15783019,251328,0,61868.66
15728912,437269,1,46234.43
15728912,540292,0,46236.43
15585580,737006,1,83614.18
15585580,215488,0,83617.18
15583480,657254,0,30
15620341,304804,1,80452.065
15620341,449707,0,80435.065
15613886,879847,1,34
15613886,314195,0,32
15792916,884692,1,144482.77
15710408,959369,1,31
15598695,980947,0,130182.27
15649354,874063,1,18
15737556,773888,1,81090.8
15671610,452431,1,5
15671610,715318,0,0
15625092,295498,1,50740.655
15625092,548138,0,50754.655
15741032,406569,0,21
15741032,500829,0,32
15750014,206361,1,56938.615
15750014,788699,0,56933.615
15784761,125068,0,87612.35
15768359,751762,1,60020.98
15768359,934094,0,60033.98
15805769,618744,1,9
15805769,750481,0,7
15719508,921087,1,60622.575
15719508,865622,0,60620.575
15609011,998392,1,37716.165
15609011,786924,0,37711.165
15703106,295862,1,26
15703106,297659,0,9
15626795,408315,1,8
15773731,386433,0,32
15756196,251766,0,121823.84
15687903,475599,1,8
15687903,585133,0,34
15777599,150165,1,141812
15754577,199563,1,30697.07
15754577,220605,0,30702.07
15584113,567955,0,124983.94
15669589,910257,0,95048.12
15632793,914582,1,51729.87
15632793,768148,0,51723.87
15711130,988878,1,32
15615254,380518,1,21547.385
15615254,952568,0,21517.385
15720583,938357,1,119658.21
15780432,385137,0,61375.755
15780432,273869,0,61362.755
15673223,598605,0,9
15807989,879946,1,36623.67
15807989,765124,0,36589.67
15761168,211881,1,171940.87
15651272,909305,1,14
15651272,988309,0,27
15812832,424333,1,46332.6
15812832,853291,0,46363.6
15680517,259646,1,137265.17
15750569,135721,1,51489.57
15750569,611527,0,51477.57
15690743,459081,1,32619.145
15690743,361461,0,32622.145
15627741,700919,1,96881.52
15712121,114026,1,155000.98
15805429,667734,0,106831.65
15814923,764868,1,64310.26
15814923,283866,0,64299.26
15589230,648518,0,63270.665
15589230,286031,0,63266.665
15775490,388057,1,110575.78
15749727,446951,0,30
15619238,184636,1,28
15593468,351668,1,13
15593468,965349,0,27
15718454,729013,0,1
15718454,210206,0,10
15789498,501686,0,55561.895
15789498,651810,0,55567.895
